in:Inventory,in:Wall Length,in:Wall Height,in:Door,in:Curve Frequency,in:Curve Amplitude,out:Leftover inventory[m2],out:Displacement Average[cm],out:Uncovered Wall Area[m2],out:Average Mapping Tolerance
3,400,270,0.5,4,2,500.505619,176.810955,58.847097,0.036106
3,400,270,0.5,4,2,500.693119,176.270674,59.034597,0.036043
3,400,270,0.5,4,2,500.030619,187.302901,58.372097,0.035542
3,400,270,0.5,4,2,500.480619,189.781967,58.822097,0.0362
0,600,270,0.5,4,2,722.930162,35.083869,272.075633,0.336552
0,600,270,0.5,4,2,729.734349,47.23475,278.879819,0.348972
0,600,270,0.5,4,2,723.132985,204.734115,272.278456,0.124463
0,600,270,0.5,4,2,719.701025,223.363733,268.846495,0.136596
0,600,270,0.5,4,2,724.326625,205.718168,273.472096,0.124257
0,600,270,0.5,4,2,723.360741,194.073907,272.506212,0.123819
0,600,270,0.5,4,2,720.344178,184.851301,269.489649,0.132118
1,600,270,0.5,4,2,1189.098284,179.812487,111.948804,0.092293
1,600,270,0.5,4,2,1188.090182,178.539478,110.940702,0.091701
1,600,270,0.5,4,2,1185.270806,203.643333,108.121325,0.053421
1,600,270,0.5,4,2,1185.869147,204.962458,108.719667,0.057431
1,600,270,0.5,4,2,1186.464445,203.073633,109.314965,0.053386
1,600,270,0.5,4,2,1181.132562,202.258155,103.983082,0.051608
1,600,270,0.5,4,2,1186.5123,200.861408,109.36282,0.056652
2,600,270,0.5,4,2,1253.523284,113.481315,65.317554,0.02703
2,600,270,0.5,4,2,1252.315182,115.994547,64.109452,0.02731
2,600,270,0.5,4,2,1249.277056,118.3846,61.071325,0.016593
2,600,270,0.5,4,2,1250.150397,117.84444,61.944667,0.017447
2,600,270,0.5,4,2,1250.176945,129.648341,61.971215,0.016635
2,600,270,0.5,4,2,1247.063812,118.060414,58.858082,0.016947
2,600,270,0.5,4,2,1249.45605,122.59499,61.25032,0.016496
3,600,270,0.5,4,2,378.545859,123.80813,64.154735,0.019157
3,600,270,0.5,4,2,378.136206,116.801232,63.745082,0.01818
3,600,270,0.5,4,2,378.186206,120.089394,63.795082,0.0181
3,600,270,0.5,4,2,378.073706,125.786624,63.682582,0.017923
3,600,270,0.5,4,2,378.873706,123.368051,64.482582,0.018057
3,600,270,0.5,4,2,378.348706,125.175622,63.957582,0.017997
3,600,270,0.5,4,2,378.829956,125.28159,64.438832,0.018366
0,800,270,0.5,4,2,656.517611,118.055399,336.438418,0.113379
0,800,270,0.5,4,2,653.10721,93.371253,333.028017,0.112397
0,800,270,0.5,4,2,653.223261,117.224426,333.144067,0.083653
0,800,270,0.5,4,2,671.148879,54.659886,351.069686,0.207485
0,800,270,0.5,4,2,654.018817,115.906049,333.939623,0.083817
0,800,270,0.5,4,2,658.266065,120.898408,338.186871,0.068393
0,800,270,0.5,4,2,670.976039,103.307915,350.896845,0.109874
1,800,270,0.5,4,2,1049.778644,125.350156,103.4045,0.037397
1,800,270,0.5,4,2,1045.497998,123.778205,99.123853,0.037276
1,800,270,0.5,4,2,1049.48769,120.363469,103.113546,0.032813
1,800,270,0.5,4,2,1057.988297,127.642506,111.614153,0.048474
1,800,270,0.5,4,2,1049.603579,120.821045,103.229435,0.032911
1,800,270,0.5,4,2,1053.850827,120.156256,107.476683,0.030802
1,800,270,0.5,4,2,1057.815457,129.823967,111.441312,0.03453
2,800,270,0.5,4,2,1120.659894,99.938209,63.2295,0.017639
2,800,270,0.5,4,2,1121.229248,96.819716,63.798853,0.018152
2,800,270,0.5,4,2,1120.73144,84.494047,63.301046,0.014763
2,800,270,0.5,4,2,1127.663297,93.650038,70.232903,0.02082
2,800,270,0.5,4,2,1121.322329,87.68536,63.891935,0.014975
2,800,270,0.5,4,2,1117.632077,97.066128,60.201683,0.012214
2,800,270,0.5,4,2,1119.984207,97.849367,62.553812,0.013479
3,800,270,0.5,4,2,252.773465,79.62559,69.157677,0.011788
3,800,270,0.5,4,2,251.463613,84.589523,67.847825,0.011468
3,800,270,0.5,4,2,249.488613,78.119098,65.872825,0.011266
3,800,270,0.5,4,2,251.551113,82.976986,67.935325,0.011736
3,800,270,0.5,4,2,249.982363,78.789064,66.366575,0.011121
3,800,270,0.5,4,2,251.292215,84.325399,67.676427,0.011452
3,800,270,0.5,4,2,250.088613,81.449238,66.472825,0.011307
0,400,300,0.5,4,2,683.303957,53.122993,138.036772,0.468292
0,400,300,0.5,4,2,649.48578,49.014563,104.218595,0.505998
0,400,300,0.5,4,2,665.148643,115.536578,119.881458,0.484541
0,400,300,0.5,4,2,672.61557,116.277333,127.348385,0.454075
0,400,300,0.5,4,2,667.847025,103.393124,122.57984,0.474939
0,400,300,0.5,4,2,667.504789,115.41311,122.237604,0.493039
0,400,300,0.5,4,2,666.262934,58.397154,120.995749,0.476135
1,400,300,0.5,4,2,1271.375292,28.030333,99.813156,0.290232
1,400,300,0.5,4,2,1239.937942,163.118616,68.375806,0.254593
1,400,300,0.5,4,2,1256.935585,242.334524,85.373449,0.268429
1,400,300,0.5,4,2,1264.64713,227.775372,93.084995,0.276632
1,400,300,0.5,4,2,1258.782233,249.601965,87.220097,0.264094
1,400,300,0.5,4,2,1260.987318,242.348175,89.425182,0.29813
1,400,300,0.5,4,2,1257.657243,170.496914,86.095107,0.264145
2,400,300,0.5,4,2,1340.450292,116.094416,57.831906,0.054012
2,400,300,0.5,4,2,1340.519192,147.923131,57.900806,0.136448
2,400,300,0.5,4,2,1342.210585,160.162835,59.592199,0.072883
2,400,300,0.5,4,2,1345.67213,162.379006,63.053745,0.065297
2,400,300,0.5,4,2,1345.363483,190.447128,62.745097,0.078421
2,400,300,0.5,4,2,1343.737318,151.541305,61.118932,0.073931
2,400,300,0.5,4,2,1344.157243,156.649638,61.538857,0.078172
3,400,300,0.5,4,2,470.64008,179.281431,61.8363,0.043724
3,400,300,0.5,4,2,470.46508,178.064927,61.6613,0.043742
3,400,300,0.5,4,2,470.51508,179.574061,61.7113,0.043717
3,400,300,0.5,4,2,470.31508,180.838237,61.5113,0.043751
3,400,300,0.5,4,2,470.54008,176.657121,61.7363,0.043724
3,400,300,0.5,4,2,470.46508,182.604525,61.6613,0.043768
3,400,300,0.5,4,2,470.31508,177.939018,61.5113,0.043772
0,600,300,0.5,4,2,538.562397,81.049433,134.703431,0.257901
0,600,300,0.5,4,2,545.482099,77.419984,141.623133,0.255523
0,600,300,0.5,4,2,540.256928,146.17495,136.397963,0.242814
0,600,300,0.5,4,2,538.441652,140.24599,134.582687,0.25352
0,600,300,0.5,4,2,540.649886,138.813593,136.790921,0.250274
0,600,300,0.5,4,2,548.022872,141.528695,144.163906,0.233928
0,600,300,0.5,4,2,543.983514,152.805739,140.124549,0.244521
1,600,300,0.5,4,2,1138.251376,92.384236,108.09746,0.197993
1,600,300,0.5,4,2,1145.171078,76.504317,115.017162,0.195253
1,600,300,0.5,4,2,1123.229644,130.463662,93.075728,0.148259
1,600,300,0.5,4,2,1120.479046,127.005868,90.32513,0.15407
1,600,300,0.5,4,2,1140.338866,121.587833,110.18495,0.196254
1,600,300,0.5,4,2,1132.082645,142.939305,101.928729,0.153201
1,600,300,0.5,4,2,1126.563597,129.706029,96.409681,0.149379
2,600,300,0.5,4,2,1207.282626,90.295686,66.07246,0.038676
2,600,300,0.5,4,2,1203.239828,63.607608,62.029662,0.030923
2,600,300,0.5,4,2,1203.285894,98.529176,62.075728,0.043106
2,600,300,0.5,4,2,1203.797796,113.488112,62.58763,0.04886
2,600,300,0.5,4,2,1207.295116,91.833453,66.08495,0.035659
2,600,300,0.5,4,2,1203.226395,105.736488,62.016229,0.036447
2,600,300,0.5,4,2,1203.182347,102.00848,61.972181,0.039608
3,600,300,0.5,4,2,334.385873,132.302729,66.990313,0.018149
3,600,300,0.5,4,2,334.092123,129.293397,66.696563,0.018059
3,600,300,0.5,4,2,332.567123,128.517891,65.171563,0.01794
3,600,300,0.5,4,2,332.492123,126.167329,65.096563,0.017819
3,600,300,0.5,4,2,333.314136,112.714171,65.918575,0.016213
3,600,300,0.5,4,2,333.573373,130.808363,66.177813,0.01799
3,600,300,0.5,4,2,334.017123,133.852763,66.621563,0.018478
0,800,300,0.5,4,2,453.038995,89.419493,194.485958,0.12167
0,800,300,0.5,4,2,422.023656,86.059368,163.47062,0.136805
0,800,300,0.5,4,2,414.98236,105.974701,156.429324,0.122122
0,800,300,0.5,4,2,436.057842,97.426925,177.504805,0.138959
0,800,300,0.5,4,2,402.765683,103.664659,144.212646,0.130428
0,800,300,0.5,4,2,423.153318,106.116251,164.600281,0.117196
0,800,300,0.5,4,2,417.475712,104.04015,158.922676,0.12081
1,800,300,0.5,4,2,977.840072,108.501464,92.992084,0.060242
1,800,300,0.5,4,2,1039.408101,81.147393,154.560114,0.12876
1,800,300,0.5,4,2,979.813259,142.30556,94.965272,0.071704
1,800,300,0.5,4,2,996.960002,122.546798,112.112015,0.094201
1,800,300,0.5,4,2,1012.063057,101.755907,127.215069,0.102594
1,800,300,0.5,4,2,989.96812,119.837933,105.120132,0.079045
1,800,300,0.5,4,2,983.33084,131.560491,98.482853,0.070899
2,800,300,0.5,4,2,1056.065072,69.931577,60.160834,0.025368
2,800,300,0.5,4,2,1066.045601,63.432879,70.141364,0.013367
2,800,300,0.5,4,2,1059.832009,79.712139,63.927772,0.027107
2,800,300,0.5,4,2,1063.978752,75.933807,68.074515,0.025432
2,800,300,0.5,4,2,1062.150557,73.828129,66.246319,0.018622
2,800,300,0.5,4,2,1060.53687,94.591357,64.632632,0.022849
2,800,300,0.5,4,2,1058.44959,68.265741,62.545353,0.02402
3,800,300,0.5,4,2,193.877941,90.622298,71.788309,0.011043
3,800,300,0.5,4,2,190.623378,84.205927,68.533746,0.010877
3,800,300,0.5,4,2,194.984191,84.400344,72.894559,0.011151
3,800,300,0.5,4,2,192.810878,83.12561,70.721246,0.01129
3,800,300,0.5,4,2,194.665441,83.695603,72.575809,0.011147
3,800,300,0.5,4,2,195.190522,87.35222,73.100891,0.011133
3,800,300,0.5,4,2,194.640441,89.602414,72.550809,0.011098
0,400,240,0.75,4,2,747.563887,20.580088,136.587218,0.611057
0,400,240,0.75,4,2,744.977903,20.579931,134.001234,0.625149
0,400,240,0.75,4,2,748.861537,20.580026,137.884868,0.27474
0,400,240,0.75,4,2,747.563887,20.580166,136.587218,0.282139
0,400,240,0.75,4,2,748.861537,20.580061,137.884868,0.27474
0,400,240,0.75,4,2,752.563128,20.580029,141.586458,0.252589
0,400,240,0.75,4,2,749.000816,20.580106,138.024147,0.273217
1,400,240,0.75,4,2,1362.867731,15.833236,125.596111,0.389106
1,400,240,0.75,4,2,1358.723744,15.972321,121.452124,0.399429
1,400,240,0.75,4,2,1366.555213,15.081953,129.283593,0.184159
1,400,240,0.75,4,2,1365.257563,15.10302,127.985942,0.188598
1,400,240,0.75,4,2,1366.555213,15.122906,129.283593,0.184159
1,400,240,0.75,4,2,1370.256803,14.859126,132.985183,0.170868
1,400,240,0.75,4,2,1366.694492,14.858659,129.422872,0.183244
2,400,240,0.75,4,2,1410.811481,92.223714,62.483611,0.028049
2,400,240,0.75,4,2,1410.836244,104.53507,62.508374,0.030432
2,400,240,0.75,4,2,1412.142713,111.310756,63.814843,0.014713
2,400,240,0.75,4,2,1411.613813,108.872264,63.285942,0.014621
2,400,240,0.75,4,2,1410.961463,125.451085,62.633593,0.014736
2,400,240,0.75,4,2,1411.050553,105.361734,62.722683,0.013565
2,400,240,0.75,4,2,1409.963242,115.486518,61.635372,0.014052
3,400,240,0.75,4,2,574.367806,84.004893,99.854542,0.008548
3,400,240,0.75,4,2,574.367806,83.421534,99.854542,0.008858
3,400,240,0.75,4,2,574.367806,85.339209,99.854542,0.008407
3,400,240,0.75,4,2,574.367806,91.961308,99.854542,0.008495
3,400,240,0.75,4,2,574.367806,90.66197,99.854542,0.00877
3,400,240,0.75,4,2,574.367806,82.052555,99.854542,0.008386
3,400,240,0.75,4,2,574.367806,77.290893,99.854542,0.008677
0,600,240,0.75,4,2,670.976039,29.714552,173.125945,0.373504
0,600,240,0.75,4,2,669.583842,26.725234,171.733749,0.395417
0,600,240,0.75,4,2,676.441631,23.288855,178.591538,0.381161
0,600,240,0.75,4,2,670.976039,24.406327,173.125945,0.38967
0,600,240,0.75,4,2,673.389295,24.213984,175.539201,0.388178
0,600,240,0.75,4,2,680.143221,22.76815,182.293128,0.382102
0,600,240,0.75,4,2,676.912769,23.961781,179.062676,0.379349
1,600,240,0.75,4,2,1253.206753,40.569492,129.061709,0.184438
1,600,240,0.75,4,2,1254.356028,19.647299,130.210984,0.21259
1,600,240,0.75,4,2,1261.826834,19.663992,137.681789,0.1868
1,600,240,0.75,4,2,1256.361241,21.575133,132.216197,0.190668
1,600,240,0.75,4,2,1258.774497,19.913341,134.629453,0.18999
1,600,240,0.75,4,2,1265.528424,19.126395,141.38338,0.187228
1,600,240,0.75,4,2,1262.297972,19.396755,138.152928,0.185977
2,600,240,0.75,4,2,1301.500503,50.007046,66.299209,0.023333
2,600,240,0.75,4,2,1305.587278,60.335912,70.385984,0.02581
2,600,240,0.75,4,2,1302.945584,60.571809,67.744289,0.020949
2,600,240,0.75,4,2,1301.436241,64.33202,66.234947,0.022749
2,600,240,0.75,4,2,1300.149497,66.126305,64.948203,0.021515
2,600,240,0.75,4,2,1302.165924,59.304252,66.96463,0.019984
2,600,240,0.75,4,2,1303.810472,63.597194,68.609178,0.021214
3,600,240,0.75,4,2,556.467864,28.604733,195.081176,0.0045
3,600,240,0.75,4,2,556.467864,28.307304,195.081176,0.004506
3,600,240,0.75,4,2,556.467864,31.51949,195.081176,0.004563
3,600,240,0.75,4,2,556.467864,31.190901,195.081176,0.004517
3,600,240,0.75,4,2,556.467864,29.990981,195.081176,0.004618
3,600,240,0.75,4,2,556.467864,30.867365,195.081176,0.004532
3,600,240,0.75,4,2,556.467864,30.482673,195.081176,0.004455
0,800,240,0.75,4,2,744.977903,46.885366,363.372553,0.131319
0,800,240,0.75,4,2,747.88521,20.579915,366.27986,0.258382
0,800,240,0.75,4,2,786.650517,54.408383,405.045167,0.061662
0,800,240,0.75,4,2,787.626844,58.744463,406.021494,0.061429
0,800,240,0.75,4,2,786.650517,54.40829,405.045167,0.061662
0,800,240,0.75,4,2,786.650517,54.402028,405.045167,0.061662
0,800,240,0.75,4,2,787.626844,58.745001,406.021494,0.061429
1,800,240,0.75,4,2,1348.911003,59.107703,341.010702,0.066238
1,800,240,0.75,4,2,1347.57419,50.964973,339.673889,0.143353
1,800,240,0.75,4,2,1393.353085,52.806034,385.452784,0.029575
1,800,240,0.75,4,2,1392.77141,14.927912,384.871108,0.031328
1,800,240,0.75,4,2,1393.353085,53.224564,385.452784,0.029575
1,800,240,0.75,4,2,1393.353085,21.730458,385.452784,0.030985
1,800,240,0.75,4,2,1392.77141,15.000498,384.871108,0.031328
2,800,240,0.75,4,2,1348.911003,34.839696,229.954452,0.003866
2,800,240,0.75,4,2,1347.57419,37.92532,228.617639,0.005783
2,800,240,0.75,4,2,1393.353085,26.097229,274.396534,0.002628
2,800,240,0.75,4,2,1392.77141,25.091057,273.814858,0.002685
2,800,240,0.75,4,2,1393.353085,26.604932,274.396534,0.002753
2,800,240,0.75,4,2,1393.353085,24.251493,274.396534,0.002669
2,800,240,0.75,4,2,1392.77141,21.991634,273.814858,0.002732
3,800,240,0.75,4,2,522.613937,23.998025,277.471991,0.003263
3,800,240,0.75,4,2,522.613937,21.981604,277.471991,0.003335
3,800,240,0.75,4,2,522.613937,22.745127,277.471991,0.003337
3,800,240,0.75,4,2,522.613937,22.742604,277.471991,0.003346
3,800,240,0.75,4,2,522.613937,21.663761,277.471991,0.003361
3,800,240,0.75,4,2,522.613937,29.340406,277.471991,0.00328
3,800,240,0.75,4,2,522.613937,23.34439,277.471991,0.003271
0,400,270,0.75,4,2,708.79858,20.580148,130.676653,0.6553
0,400,270,0.75,4,2,706.212596,20.580017,128.090669,0.66587
0,400,270,0.75,4,2,712.232783,20.580146,134.110856,0.268423
0,400,270,0.75,4,2,708.79858,20.580006,130.676653,0.284082
0,400,270,0.75,4,2,711.038996,20.580141,132.917069,0.274134
0,400,270,0.75,4,2,715.934374,20.580155,137.812446,0.25181
0,400,270,0.75,4,2,712.372062,20.580032,134.250135,0.26728
1,400,270,0.75,4,2,1287.742934,24.469835,83.326056,0.319541
1,400,270,0.75,4,2,1283.63379,22.79346,79.216912,0.29801
1,400,270,0.75,4,2,1293.375734,96.656216,88.958856,0.143243
1,400,270,0.75,4,2,1286.96148,92.388063,82.544602,0.131123
1,400,270,0.75,4,2,1292.181946,90.545425,87.765068,0.145149
1,400,270,0.75,4,2,1294.616211,90.9066,90.199333,0.13855
1,400,270,0.75,4,2,1289.530741,90.334764,85.113863,0.131949
2,400,270,0.75,4,2,1375.811684,100.961313,60.338556,0.084331
2,400,270,0.75,4,2,1373.25879,103.028975,57.785662,0.088238
2,400,270,0.75,4,2,1373.881984,122.858681,58.408856,0.031152
2,400,270,0.75,4,2,1375.00523,124.58973,59.532102,0.037105
2,400,270,0.75,4,2,1372.888196,122.097733,57.415068,0.030909
2,400,270,0.75,4,2,1374.659961,108.672055,59.186833,0.030065
2,400,270,0.75,4,2,1373.199491,102.999911,57.726363,0.032263
3,400,270,0.75,4,2,502.297971,142.406269,60.639449,0.037146
3,400,270,0.75,4,2,502.472971,138.275755,60.814449,0.036828
3,400,270,0.75,4,2,502.197971,158.722749,60.539449,0.036901
3,400,270,0.75,4,2,501.972971,152.03521,60.314449,0.037037
3,400,270,0.75,4,2,502.266721,139.65455,60.608199,0.03687
3,400,270,0.75,4,2,502.029221,147.57415,60.370699,0.036997
3,400,270,0.75,4,2,501.829221,155.162312,60.170699,0.037027
0,600,270,0.75,4,2,615.829346,21.239486,164.974817,0.326641
0,600,270,0.75,4,2,570.923001,36.313805,120.068472,0.378488
0,600,270,0.75,4,2,594.072263,18.991768,143.217733,0.355644
0,600,270,0.75,4,2,587.089765,20.028924,136.235236,0.361205
0,600,270,0.75,4,2,583.987987,19.427039,133.133458,0.369453
0,600,270,0.75,4,2,632.19669,17.682113,181.342161,0.346202
0,600,270,0.75,4,2,624.81952,17.464129,173.96499,0.355934
1,600,270,0.75,4,2,1170.023915,77.403684,92.874435,0.160236
1,600,270,0.75,4,2,1161.841085,31.074685,84.691605,0.259358
1,600,270,0.75,4,2,1176.423812,33.709901,99.274332,0.210728
1,600,270,0.75,4,2,1170.259761,28.715793,93.110281,0.213738
1,600,270,0.75,4,2,1167.157984,28.09634,90.008504,0.21845
1,600,270,0.75,4,2,1182.063785,96.994628,104.914305,0.160544
1,600,270,0.75,4,2,1180.704708,110.549272,103.555228,0.173743
2,600,270,0.75,4,2,1248.105165,73.76565,59.899435,0.046411
2,600,270,0.75,4,2,1253.547335,71.295968,65.341605,0.080382
2,600,270,0.75,4,2,1249.973812,98.612042,61.768082,0.044599
2,600,270,0.75,4,2,1257.672261,129.974044,69.466531,0.071578
2,600,270,0.75,4,2,1249.914234,101.084439,61.708504,0.055348
2,600,270,0.75,4,2,1247.788785,94.74932,59.583055,0.036419
2,600,270,0.75,4,2,1252.273458,83.979969,64.067728,0.039981
3,600,270,0.75,4,2,379.342947,70.631968,64.951822,0.014602
3,600,270,0.75,4,2,381.658341,68.784906,67.267216,0.014793
3,600,270,0.75,4,2,380.092947,70.910602,65.701822,0.014817
3,600,270,0.75,4,2,379.230447,72.99181,64.839322,0.014717
3,600,270,0.75,4,2,379.867947,69.993848,65.476822,0.014843
3,600,270,0.75,4,2,380.255447,74.60024,65.864322,0.014842
3,600,270,0.75,4,2,379.074197,73.638354,64.683072,0.014727
0,800,270,0.75,4,2,720.10733,33.633967,400.028136,0.135901
0,800,270,0.75,4,2,709.741346,19.460396,389.662152,0.161217
0,800,270,0.75,4,2,768.89774,34.457956,448.818546,0.074427
0,800,270,0.75,4,2,769.475983,31.493127,449.396789,0.075199
0,800,270,0.75,4,2,768.499656,33.900687,448.420462,0.075355
0,800,270,0.75,4,2,768.980105,32.899237,448.900911,0.074236
0,800,270,0.75,4,2,769.874067,34.861327,449.794873,0.074272
1,800,270,0.75,4,2,1050.32956,80.148971,103.955416,0.031859
1,800,270,0.75,4,2,1044.957862,91.816267,98.583718,0.035052
1,800,270,0.75,4,2,1058.551104,101.903755,112.176959,0.025196
1,800,270,0.75,4,2,1058.44968,106.378282,112.075536,0.025277
1,800,270,0.75,4,2,1057.894599,99.29142,111.520455,0.025258
1,800,270,0.75,4,2,1057.953802,105.522299,111.579658,0.025222
1,800,270,0.75,4,2,1059.26901,97.895806,112.894866,0.025195
2,800,270,0.75,4,2,1124.72331,64.757151,67.292916,0.015531
2,800,270,0.75,4,2,1122.332862,58.082752,64.902468,0.01792
2,800,270,0.75,4,2,1123.513604,74.233195,66.083209,0.011899
2,800,270,0.75,4,2,1124.00593,77.739693,66.575536,0.011984
2,800,270,0.75,4,2,1123.075849,74.960387,65.645455,0.012016
2,800,270,0.75,4,2,1123.791302,76.647477,66.360908,0.0121
2,800,270,0.75,4,2,1124.10026,75.904647,66.669866,0.011873
3,800,270,0.75,4,2,254.57788,51.411899,70.962092,0.009759
3,800,270,0.75,4,2,255.60288,56.578744,71.987092,0.009859
3,800,270,0.75,4,2,251.87788,50.685666,68.262092,0.009457
3,800,270,0.75,4,2,253.66538,52.247712,70.049592,0.009682
3,800,270,0.75,4,2,252.42788,50.725312,68.812092,0.00956
3,800,270,0.75,4,2,252.77163,51.617091,69.155842,0.009596
3,800,270,0.75,4,2,252.54038,52.4262,68.924592,0.009555
0,400,300,0.75,4,2,681.97146,103.766204,136.704275,0.558461
0,400,300,0.75,4,2,659.6033,96.46967,114.336115,0.496631
0,400,300,0.75,4,2,683.715424,85.373331,138.448239,0.376836
0,400,300,0.75,4,2,662.528443,91.862511,117.261258,0.346813
0,400,300,0.75,4,2,664.851224,72.90243,119.584038,0.341213
0,400,300,0.75,4,2,667.905477,65.557825,122.638292,0.332809
0,400,300,0.75,4,2,666.18429,92.213915,120.917105,0.335579
1,400,300,0.75,4,2,1259.218637,61.625687,87.656501,0.286837
1,400,300,0.75,4,2,1259.344731,64.580505,87.782595,0.342505
1,400,300,0.75,4,2,1262.082931,74.548935,90.520795,0.18982
1,400,300,0.75,4,2,1263.793034,98.624066,92.230898,0.247275
1,400,300,0.75,4,2,1264.893975,83.148918,93.331839,0.244857
1,400,300,0.75,4,2,1249.014115,139.308384,77.451979,0.183112
1,400,300,0.75,4,2,1265.87327,91.018069,94.311134,0.242125
2,400,300,0.75,4,2,1340.649887,115.527161,58.031501,0.070409
2,400,300,0.75,4,2,1340.475981,144.992275,57.857595,0.072343
2,400,300,0.75,4,2,1343.201681,119.351415,60.583295,0.047629
2,400,300,0.75,4,2,1341.761784,105.95654,59.143398,0.046108
2,400,300,0.75,4,2,1340.850225,102.843553,58.231839,0.04011
2,400,300,0.75,4,2,1343.270365,98.482231,60.651979,0.059915
2,400,300,0.75,4,2,1340.82952,118.878509,58.211134,0.041004
3,400,300,0.75,4,2,473.151403,157.106621,64.347622,0.044778
3,400,300,0.75,4,2,473.276403,154.975361,64.472622,0.044788
3,400,300,0.75,4,2,473.426403,159.529006,64.622622,0.044748
3,400,300,0.75,4,2,473.488903,159.375858,64.685122,0.044741
3,400,300,0.75,4,2,473.307653,156.169583,64.503872,0.044862
3,400,300,0.75,4,2,473.301403,160.401136,64.497622,0.044789
3,400,300,0.75,4,2,473.251403,162.650465,64.447622,0.044777
0,600,300,0.75,4,2,570.851365,93.38264,166.992399,0.246431
0,600,300,0.75,4,2,570.923001,64.652801,167.064036,0.335316
